"lng","lat","name","type","area_km2"
-1.04514052652047,51.4370183414306,"Linear Park","Public Park Or Garden",0.376944911015422
-1.06116236404903,51.6130538855884,"Cow Common","Public Park Or Garden",0.227022856642563
-1.05683783155338,51.5304701784429,NA,"Other Sports Facility",0.327685647302413
-0.0254956667783348,51.4476385118995,"Ladywell Fields","Public Park Or Garden",0.188606890743627
0.0691655728867517,51.4436268842535,"Footscray Playing Fields","Playing Field",0.188731500236785
0.0727375837071292,51.444078473464,NA,"Playing Field",0.104445883666594
0.0763667335718686,51.4473643136314,"Avery Hill Park","Public Park Or Garden",0.352499910812716
0.0342680264467135,51.4473523842891,NA,"Other Sports Facility",0.123456622438687
0.0312722165712073,51.4543803793097,"Sutcliffe Park","Public Park Or Garden",0.16949722780712
-0.00766092564050875,51.4469106076376,"Mountsfield Park","Public Park Or Garden",0.134119094325556
0.189470850883134,51.4359914354853,"Dartford Heath","Public Park Or Garden",1.7123724793778
0.168359267395788,51.4485494572125,NA,"Playing Field",0.152010667572022
0.22130809536321,51.4396122960011,"Central Park","Public Park Or Garden",0.125654055594896
0.00952657019939258,51.4260748746048,"Downham Health And Leisure Centre","Other Sports Facility",0.138212827029008
0.00922001241742146,51.4261067451456,"Downham Fields","Public Park Or Garden",0.126898772136395
-0.00517181278416186,51.4315724649017,"Forster Park","Public Park Or Garden",0.165442410240841
0.104869878967154,51.4206888909113,NA,"Other Sports Facility",0.135459215343449
0.0301454716570242,51.4279903614001,"Chinbrook Meadows","Public Park Or Garden",0.123608948124346
0.041354636913173,51.4323715668124,NA,"Other Sports Facility",0.127655641184077
-0.0295960606496365,51.4210954131382,NA,"Other Sports Facility",0.106220475178953
0.253777441582133,51.4298899466301,"Darenth Country Park","Public Park Or Garden",0.306996291051489
-0.0353368038206705,51.4179672908597,NA,"Playing Field",0.134708428812538
0.286979755737616,51.4217788446373,"Beacon Wood Country Park","Public Park Or Garden",0.272161582979729
0.29745389333199,51.4458485133329,"Swanscombe Heritage Park","Public Park Or Garden",0.285066027954991
0.176098818083904,51.4044417148308,"Swanley Park","Public Park Or Garden",0.178266200102461
0.135659669510575,51.4275712681353,"Stable Meadow","Public Park Or Garden",0.11698723922904
-0.0204473673137104,51.4011905972933,"Kelsey Park","Public Park Or Garden",0.132565652617687
0.0945882262790026,51.4110274024886,"Scadbury Park","Public Park Or Garden",1.33204186598345
0.10175634966854,51.4017561644233,"Hoblingwell Wood","Playing Field",0.1097884580789
0.0947863769638668,51.402727603597,"Hoblingwell Wood","Public Park Or Garden",0.135263812692394
0.0718380872538946,51.4122001975366,"Chislehurst Common","Public Park Or Garden",0.349018938902355
0.086634507486309,51.4169097210807,"Queen Mary and Westfield College Sports Ground","Other Sports Facility",0.15765147774931
0.0275135638332666,51.3875362966986,"Norman Park","Public Park Or Garden",0.227265422857074
0.0650985792511303,51.3927328819512,"Jubilee Country Park","Public Park Or Garden",0.407690495783506
0.130346015667869,51.3978335336389,"St Paul's Cray Hill Park","Public Park Or Garden",0.306457288412624
-0.0237092644857093,51.3935444627961,"Harvington Sports Ground","Playing Field",0.12080079426086
-0.0545403104424659,51.3967064238494,"South Norwood Country Park","Public Park Or Garden",0.51816609944242
-0.053202809560885,51.3845138472546,"Ashburton Playing Fields","Playing Field",0.202075320703082
-0.206912609075767,51.435423482313,"Wimbledon Park Watersports Centre","Other Sports Facility",0.582768291668533
-0.221178388567287,51.3601249838198,"Cheam Park","Public Park Or Garden",0.229540404090939
-0.222191379850556,51.3617535926456,NA,"Playing Field",0.13615516724319
-0.218724125771905,51.343560673119,NA,"Other Sports Facility",0.104674822825477
-0.224753164031089,51.4044197381947,"Prince George's Playing Field","Playing Field",0.148085760411833
-0.218750873830863,51.4006246174625,"Cannon Hill Common","Public Park Or Garden",0.113576321056754
-0.231604059859558,51.3849213723744,"Worcester Park","Public Park Or Garden",0.106884461067568
-0.209112735568177,51.3915497793182,"Morden Park","Public Park Or Garden",0.432234667235829
-0.235840784744894,51.3911173324627,"The Sir Joseph Hood Memorial Playing Field","Other Sports Facility",0.109674314419656
-0.20363418201523,51.3956686709935,NA,"Playing Field",0.237178326953658
-0.228355625817384,51.4418267309998,"Putney Heath","Public Park Or Garden",1.31739676070186
-0.231844267402931,51.3575675269243,"Nonsuch Park","Public Park Or Garden",1.28064894970951
-0.22973098389789,51.3519136797176,"Warren Farm","Public Park Or Garden",0.238329486088917
-0.237916311861587,51.3430674745933,"Nescot Sports Ground","Other Sports Facility",0.172085954898462
-0.238962764230189,51.3695146555829,"Cuddington Recreation Ground","Playing Field",0.101062638880039
-0.243771839506735,51.3926261703094,NA,"Playing Field",0.105377421169719
-0.246950104948219,51.4189603383582,"Drax Playing Field","Playing Field",0.104210660051527
-0.229570529085483,51.4231534219995,"Cannizaro Park","Public Park Or Garden",0.135025107398768
-0.237956455627235,51.4314386603296,"Wimbledon Common","Public Park Or Garden",2.90430153226782
-0.282378376310672,51.3723157390514,"King Georges Field Recreation Ground","Playing Field",0.114193395579212
-0.268399378138026,51.3776992130268,NA,"Other Sports Facility",0.256039431628854
-0.269152452524928,51.3927827232487,NA,"Other Sports Facility",0.110949451257382
-0.272431466862554,51.441616957164,"Richmond Park","Public Park Or Garden",9.53355831286691
-0.250105037036004,51.4338606691389,NA,"Playing Field",0.341735838786995
-0.252601767502139,51.4256556101448,"Common Extension Sports Ground","Other Sports Facility",0.112274754491881
-0.247263450635721,51.4590738064982,"Roehampton Club","Other Sports Facility",0.391584140892224
-0.258802588136341,51.4572483154143,NA,"Playing Field",0.119895959308865
-0.297206808802081,51.4319093963554,"Ham Common","Public Park Or Garden",0.429791919951759
-0.295381791303381,51.4438619023186,"Petersham Park","Public Park Or Garden",0.239906272502517
-0.288488333445121,51.3493813251577,"Horton Country Park","Public Park Or Garden",1.93329473127311
-0.311342866414806,51.4493915952622,"Marble Hill Park","Public Park Or Garden",0.260079723979039
-0.320759087238791,51.4009399254876,"Hampton Court Park","Public Park Or Garden",2.59080025456179
-0.343423472890828,51.3955273297706,"Grist Memorial Sports Ground","Other Sports Facility",0.119002906452186
-0.348593737361158,51.4132547050064,"Waterhouse Woodland Garden","Public Park Or Garden",0.168864445694573
-0.345128406267287,51.4165253974227,"Bushy Park","Public Park Or Garden",3.45501856421756
-0.355398485786979,51.4081797397779,"Hurst Park","Public Park Or Garden",0.210735397155986
-0.377048781653265,51.3556651099353,"Claremont Landscape Garden","Public Park Or Garden",0.206788512386108
-0.348768886715476,51.3809154783655,"Ditton Common","Public Park Or Garden",0.306808577924614
-0.374076023332704,51.4433021417556,"Crane Park","Public Park Or Garden",0.307567332006048
-0.368458009713546,51.4295865300568,NA,"Other Sports Facility",0.116578299833026
-0.383625937117228,51.456106937095,"Hounslow Heath","Public Park Or Garden",0.816011760196278
-0.395274389278455,51.4381240834399,"Hanworth Park","Public Park Or Garden",0.538413904221288
-0.380683802722985,51.42934085875,"Hampton Common","Playing Field",0.13379859338065
-0.0772052541208571,51.4451921852735,"Dulwich Park","Public Park Or Garden",0.304673617530972
-0.067934929282086,51.4206588189075,"Crystal Palace Park","Public Park Or Garden",0.590566856829144
-0.0668419118434825,51.4199854169404,"Crystal Palace National Sports Centre","Other Sports Facility",0.126735095173784
-0.088393031464474,51.4026105791716,"Grangewood Park","Public Park Or Garden",0.109984538344475
-0.0756196364708546,51.4073472754677,NA,"Playing Field",0.117698732266934
-0.0694125358487417,51.4086037458314,"Orchard School Sports Centre","Other Sports Facility",0.126027557031671
-0.0742663948769123,51.3612443248353,NA,"Playing Field",0.10775391693833
-0.0681680209244886,51.3659415827388,"Coombe Park","Public Park Or Garden",0.167305958043523
-0.0721240459120496,51.3665409267503,"Lloyd Park","Public Park Or Garden",0.435234953458964
-0.105554827233853,51.4496596804226,"Brockwell Park","Public Park Or Garden",0.5220743406226
-0.0925194364553175,51.4243959053099,"Norwood Park","Public Park Or Garden",0.134949711481258
-0.123329415879138,51.4216363693622,"Streatham Common","Public Park Or Garden",0.273651330859902
-0.113130332138098,51.418259532709,"Norwood Grove","Public Park Or Garden",0.104538050983618
-0.12030013643871,51.3504185333202,"Roundshaw Park","Public Park Or Garden",0.807105012325998
-0.121833762206987,51.353601346715,NA,"Playing Field",0.200614277607605
-0.110232865630008,51.3534523047459,NA,"Playing Field",0.393395600735762
-0.109282284429163,51.3660871558774,NA,"Playing Field",0.130676570445655
-0.144251454528482,51.3726921811977,"Beddington Park","Public Park Or Garden",0.541952473598
-0.145255940636377,51.3735516332014,NA,"Other Sports Facility",0.220250459574733
-0.146472247490667,51.4287834072509,"Tooting Graveney Common","Public Park Or Garden",0.211483933564301
-0.141905098204033,51.4325983921269,"Tooting Bec Common","Public Park Or Garden",0.569111872492557
-0.116792989731507,51.4126405240399,"Norbury Park","Public Park Or Garden",0.113561417919433
-0.150370400559853,51.3930213130972,"Mitcham Common","Public Park Or Garden",1.72995320898538
-0.16683874652392,51.3879667956878,NA,"Playing Field",0.115588968662565
-0.186557202071425,51.3797615970197,"Rosehill Park East","Public Park Or Garden",0.127802072855154
-0.166502763698277,51.4497696427525,"Wandsworth Common","Public Park Or Garden",0.632122241662708
-0.193104300930877,51.4514253403522,"King George's Park","Other Sports Facility",0.175068986040589
-0.193077106281626,51.4513710740947,"King George's Park","Public Park Or Garden",0.108805298475253
-0.174219172449506,51.3389800145321,"Oaks Sports Centre","Other Sports Facility",0.692951722007545
-0.185266873540208,51.4025609384987,"Morden Hall Park","Public Park Or Garden",0.398635097099147
-0.192351662323429,51.379010829802,"Rosehill Recreation Ground","Playing Field",0.19263281711685
-1.12744804625363,51.3557081350828,"Tadley Common","Public Park Or Garden",0.364821716213107
-1.1281594175222,51.2471185089407,"Down Grange Playing Field","Other Sports Facility",0.209395255455817
-1.12956542090118,51.2523846019276,"Stratton Park","Public Park Or Garden",0.123335295561801
-1.13638308668099,51.2303932784582,NA,"Public Park Or Garden",0.237364599188095
-1.14217798821888,51.5994032370311,NA,"Other Sports Facility",0.109436464713785
-1.14570389604609,51.5590039856944,NA,"Other Sports Facility",0.130495598895418
-1.16413408377476,51.3697208017586,"Paices Wood Country Parkland","Public Park Or Garden",2.51860901813862
-1.16606182814722,51.4023871612912,"Woolhampton Park","Public Park Or Garden",0.131567429992836
-1.22510848125375,51.240320287987,"Ashe Park","Public Park Or Garden",0.35351422426103
-1.2190978399097,51.2465444935973,"Deane Park","Public Park Or Garden",0.188653710439125
-1.2178713072159,51.2222865310143,"Steventon Park","Public Park Or Garden",0.202760576412335
-1.24468515889494,51.4115228722449,"Dunston Park","Public Park Or Garden",0.204991576806264
-1.23504352188965,51.615341447129,NA,"Public Park Or Garden",0.210166653849558
-1.23884542924439,51.6127677424232,"Willowbrook Leisure Centre","Other Sports Facility",0.1107595887406
-1.27816883018881,51.4069633424901,"Henwick Worthy","Playing Field",0.144531830592761
-1.33209922967638,51.3813040721166,NA,"Other Sports Facility",0.125657062025175
-1.28947415014915,51.2387253146353,"Laverstoke Park","Public Park Or Garden",1.07771544045517
-1.33684144007632,51.4341750375562,"Snelsmore Common Country Park","Public Park Or Garden",0.84883906865524
-1.4207346622726,51.4544598831641,"Welford Park","Public Park Or Garden",0.402258347832929
-1.42722500441905,51.6012862729542,NA,"Playing Field",0.106423179580876
-1.38830035782284,51.3923028270285,"Hamstead Park","Public Park Or Garden",1.77503727511376
-1.44738849563435,51.208754418161,NA,"Other Sports Facility",0.258855537593461
-1.48884046241587,51.1991074052112,"Watermills Park","Public Park Or Garden",0.172955103664185
-1.50726864510385,51.4083885589304,"Hungerford Common","Public Park Or Garden",0.645055805611196
-1.50645640817922,51.2193862384238,"Charlton Sports And Leisure Centre","Other Sports Facility",0.313331376893548
-1.53488642156375,51.2667385224424,"Tangley Park","Public Park Or Garden",0.128681065530941
-1.64819104605331,51.6406239152329,"Coleshill Park","Public Park Or Garden",0.183694153964765
-1.59545993027882,51.5398353430578,"Ashdown Park","Public Park Or Garden",1.16903267084208
-1.67494938254519,51.5312123488172,NA,"Other Sports Facility",0.597301219662758
-1.67018045004416,51.2228263546405,NA,"Other Sports Facility",0.225941448010898
-1.76580122131418,51.5512213500667,"The Lawn","Public Park Or Garden",0.361124074214952
-1.74486940757251,51.5376968702096,"Coate Water Country Park","Public Park Or Garden",0.848882280589365
-1.74378992056594,51.6049847286683,"Stanton Park","Public Park Or Garden",0.759993857476273
-1.7296137594745,51.6054091308508,NA,"Other Sports Facility",0.138444666293651
-1.80946798184638,51.5619275709286,"Mannington Recreation Ground","Playing Field",0.142767075738407
-1.81458982379681,51.2041709656492,NA,"Other Sports Facility",0.100741468083319
-1.78167831321569,51.5873975550323,NA,"Public Park Or Garden",0.12815052095291
-1.82997834683412,51.5871063389091,"Mouldon Hill Country Park","Public Park Or Garden",0.506227894150854
-1.78024146376133,51.4858463030134,"Barbury Castle Country Park","Public Park Or Garden",0.546618882459109
-1.8582969059779,51.561297114021,"Lydiard Country Park","Public Park Or Garden",1.0828975074184
-1.8339552252117,51.5624024627173,"Shaw Ridge Linear Park","Public Park Or Garden",0.257246458212785
-1.82505316143093,51.5732873420216,"Shaw Forest Park","Public Park Or Garden",0.349258918631789
-0.747659363732659,51.3452985974247,"Barossa Common","Public Park Or Garden",0.264798498294138
-0.772051854476457,51.2572121638053,NA,"Other Sports Facility",0.139425518013086
-0.756901416072024,51.2659954581029,"Queen's Parade Playing Field","Playing Field",0.358596643847723
-0.750417245421205,51.265338389328,"Aldershot Garrison Sports Centre","Other Sports Facility",0.149110760795825
-0.741105195649652,51.2334892225312,"Aldershot Park","Other Sports Facility",0.206939946743173
